,Frames,Frames_cout,TotalDe265,TotalDe265_cout,config,dev,file_name,fps,fps_cout,qp,tInput,tInput_cout,tKernel,tKernel_cout,tOutput,tOutput_cout,tTotal,tTotal_clk,tTotal_clk_cout,tTotal_cout,txFracl,txFracl_cout,tyFracl,tyFracl_cout,type,vid,tGenerateInterPredictionSamples,tGenerateInterPredictionSamples_clk,tMCLuma,tMCLuma_clk,tReadCodingUnit,tReadCodingUnit_clk
0,10.0,10.0,16.18543,16.1854,64-16,FPGA,OCL-FPGA_64-16_B_Kimono_1920x1080_24_RA_37_0.out,0.62,0.617839,37,0.804379091,0.804379,8.178902225,8.1789,0.793317639,0.793318,16.185451132,10.13,10.13,16.1855,0.775470364,0.77547,0.76778955,0.76779,RA,Kimono,,,,,,
1,10.0,10.0,5.98375,5.98375,64-08,FPGA,OCL-FPGA_64-08_E_Johnny_1280x720_60_RA_37_0.out,1.67,1.67119,37,0.233089656,0.23309,3.616302197,3.6163,0.230927672,0.230928,5.983760756,2.99,2.99,5.98376,0.222504031,0.222504,0.222146486,0.222146,RA,Johnny,,,,,,
2,10.0,10.0,9.23421,9.23421,64-64,FPGA,OCL-FPGA_64-64_B_Cactus_1920x1080_50_RA_37_0.out,1.08,1.08293,37,0.251980985,0.251981,5.564849314,5.56485,0.254339367,0.254339,9.234226637,4.35,4.35,9.23423,0.230320486,0.23032,0.229809783,0.22981,RA,Cactus,,,,,,
3,10.0,10.0,4.64179,4.64179,32-32,FPGA,OCL-FPGA_32-32_B_BasketballDrive_1920x1080_50_LD_32_0.out,2.15,2.15434,32,0.189584485,0.189584,1.476051529,1.47605,0.174783692,0.174784,4.641809831,3.79,3.79,4.64181,0.180146858,0.180147,0.179699453,0.179699,LD,BasketballDrive,,,,,,
4,10.0,10.0,14.49072,14.4907,32-16,FPGA,OCL-FPGA_32-16_B_Cactus_1920x1080_50_RA_27_0.out,0.69,0.690097,27,0.966222408,0.966222,4.896524494,4.89652,0.971368881,0.971369,14.49073958,12.21,12.21,14.4907,0.932413007,0.932413,0.930377519,0.930378,RA,Cactus,,,,,,
5,10.0,10.0,5.19429,5.19429,16-08,FPGA,OCL-FPGA_16-08_E_KristenAndSara_1280x720_60_LD_22_0.out,1.93,1.92519,22,0.39888826,0.398888,1.426224904,1.42622,0.393273131,0.393273,5.194298985,4.81,4.81,5.1943,0.37801068,0.378011,0.376826984,0.376827,LD,KristenAndSara,,,,,,
6,10.0,10.0,5.99481,5.99481,16-16,FPGA,OCL-FPGA_16-16_B_BQTerrace_1920x1080_60_RA_32_0.out,1.67,1.66811,32,0.303690861,0.303691,1.233332127,1.23333,0.307841375,0.307841,5.994821088,5.65,5.65,5.99482,0.292478498,0.292478,0.290767736,0.290768,RA,BQTerrace,,,,,,
7,10.0,10.0,17.42939,17.4294,64-16,FPGA,OCL-FPGA_64-16_B_Kimono_1920x1080_24_LD_27_0.out,0.57,0.573743,27,1.052933342,1.05293,7.196081611,7.19608,1.027390352,1.02739,17.429412062,13.16,13.16,17.4294,1.033228041,1.03323,1.033680449,1.03368,LD,Kimono,,,,,,
8,10.0,10.0,36.37373,36.3737,64-08,FPGA,OCL-FPGA_64-08_B_ParkScene_1920x1080_24_RA_27_0.out,0.27,0.274924,27,2.655211215,2.65521,13.559484497,13.5595,2.646846745,2.64685,36.373745018,29.36,29.36,36.3737,2.549765634,2.54977,2.547029678,2.54703,RA,ParkScene,,,,,,
9,10.0,10.0,12.84788,12.8479,64-32,FPGA,OCL-FPGA_64-32_B_BasketballDrive_1920x1080_50_RA_22_0.out,0.78,0.778338,22,0.466921933,0.466922,5.493274083,5.49327,0.439851195,0.439851,12.847901129,8.65,8.65,12.8479,0.438502726,0.438503,0.439216175,0.439216,RA,BasketballDrive,,,,,,
10,10.0,10.0,1.33548,1.33548,16-16,FPGA,OCL-FPGA_16-16_E_Johnny_1280x720_60_RA_37_0.out,7.49,7.48793,37,0.067348793,0.0673488,0.24867444,0.248674,0.063774753,0.0637748,1.335498904,1.25,1.25,1.3355,0.064563203,0.0645632,0.064333351,0.0643334,RA,Johnny,,,,,,
11,10.0,10.0,47.508,47.508,64-08,FPGA,OCL-FPGA_64-08_B_ParkScene_1920x1080_24_LD_22_0.out,0.21,0.210491,22,3.845755268,3.84576,15.217234579,15.2172,3.782334062,3.78233,47.508013369,42.52,42.52,47.508,3.731441567,3.73144,3.71926005,3.71926,LD,ParkScene,,,,,,
12,10.0,10.0,10.6077,10.6077,16-08,FPGA,OCL-FPGA_16-08_B_BQTerrace_1920x1080_60_RA_32_0.out,0.94,0.942711,32,0.737928255,0.737928,2.584961697,2.58496,0.717773078,0.717773,10.607714253,9.9,9.9,10.6077,0.699763927,0.699764,0.697617212,0.697617,RA,BQTerrace,,,,,,
13,10.0,,0.34796,,0-0,CPU,C-CPU_E_Johnny_1280x720_60_LD_37_0.out,28.74,,37,,,,,,,0.347973585129,0.34999999404,,,,,,,LD,Johnny,0.0,0.0,0.0,0.0,0.0,0.0
14,10.0,10.0,4.68684,4.68684,32-32,FPGA,OCL-FPGA_32-32_B_BQTerrace_1920x1080_60_LD_32_0.out,2.13,2.13364,32,0.179473242,0.179473,1.411422655,1.41142,0.168039517,0.16804,4.686851003,3.8,3.8,4.68685,0.171204981,0.171205,0.171037547,0.171038,LD,BQTerrace,,,,,,
15,10.0,10.0,4.73703,4.73703,64-64,FPGA,OCL-FPGA_64-64_E_Johnny_1280x720_60_RA_32_0.out,2.11,2.11103,32,0.129884144,0.129884,3.065558369,3.06556,0.124966238,0.124966,4.737048185,2.13,2.13,4.73705,0.120677725,0.120678,0.120486563,0.120487,RA,Johnny,,,,,,
16,10.0,10.0,3.01841,3.01841,08-08,FPGA,OCL-FPGA_08-08_B_BasketballDrive_1920x1080_50_LD_37_0.out,3.31,3.313,37,0.1452485,0.145248,0.422330887,0.422331,0.13455033,0.13455,3.018420273,2.91,2.91,3.01842,0.140010658,0.140011,0.139497458,0.139497,LD,BasketballDrive,,,,,,
17,10.0,10.0,4.67294,4.67294,64-16,FPGA,OCL-FPGA_64-16_E_FourPeople_1280x720_60_LD_32_0.out,2.14,2.13998,32,0.21838179,0.218382,2.616204534,2.6162,0.216209546,0.21621,4.672957681,2.67,2.67,4.67296,0.210100642,0.210101,0.208729861,0.20873,LD,FourPeople,,,,,,
18,10.0,10.0,59.55107,59.5511,64-08,FPGA,OCL-FPGA_64-08_B_BQTerrace_1920x1080_60_LD_22_0.out,0.17,0.167923,22,4.966956963,4.96696,17.484800898,17.4848,4.912777812,4.91278,59.551087832,53.84,53.84,59.5511,4.798356844,4.79836,4.791816799,4.79182,LD,BQTerrace,,,,,,
19,10.0,10.0,3.80124,3.80124,64-32,FPGA,OCL-FPGA_64-32_E_KristenAndSara_1280x720_60_LD_32_0.out,2.63,2.63072,32,0.13250478,0.132505,2.306772037,2.30677,0.135557861,0.135558,3.801251847,1.87,1.87,3.80125,0.124407514,0.124408,0.124519698,0.12452,LD,KristenAndSara,,,,,,
20,10.0,10.0,4.81094,4.81094,64-64,FPGA,OCL-FPGA_64-64_E_Johnny_1280x720_60_RA_37_0.out,2.08,2.0786,37,0.132794377,0.132794,3.159021593,3.15902,0.129881996,0.129882,4.81094953,2.1,2.1,4.81095,0.123800527,0.123801,0.123747824,0.123748,RA,Johnny,,,,,,
21,10.0,10.0,5.18526,5.18526,64-08,FPGA,OCL-FPGA_64-08_E_KristenAndSara_1280x720_60_LD_32_0.out,1.93,1.92855,32,0.2597858,0.259786,2.711891634,2.71189,0.259555525,0.259556,5.185270552,3.15,3.15,5.18527,0.247595575,0.247596,0.244231548,0.244232,LD,KristenAndSara,,,,,,
22,10.0,10.0,0.7583,0.758304,08-08,FPGA,OCL-FPGA_08-08_E_KristenAndSara_1280x720_60_RA_37_0.out,13.19,13.1873,37,0.014753125,0.0147531,0.046778515,0.0467785,0.014459632,0.0144596,0.758320878,0.75,0.75,0.758321,0.014656774,0.0146568,0.014558501,0.0145585,RA,KristenAndSara,,,,,,
23,10.0,10.0,9.05012,9.05012,64-32,FPGA,OCL-FPGA_64-32_B_Cactus_1920x1080_50_LD_37_0.out,1.1,1.10496,37,0.354524526,0.354525,5.161261324,5.16126,0.345754277,0.345754,9.050131231,4.94,4.94,9.05013,0.333835842,0.333836,0.332563862,0.332564,LD,Cactus,,,,,,
24,10.0,10.0,10.45538,10.4554,64-16,FPGA,OCL-FPGA_64-16_B_BasketballDrive_1920x1080_50_LD_37_0.out,0.96,0.956445,37,0.484678207,0.484678,5.494031196,5.49403,0.474152563,0.474153,10.45539245,6.41,6.41,10.4554,0.466721686,0.466722,0.464639675,0.46464,LD,BasketballDrive,,,,,,
25,10.0,,2.9136,,0-0,CPU,C-CPU_B_Cactus_1920x1080_50_LD_22_0.out,3.43,,22,,,,,,,2.913620948792,2.910000085831,,,,,,,LD,Cactus,0.0,0.0,0.0,0.0,0.0,0.0
26,10.0,,0.34143,,0-0,CPU,C-CPU_E_FourPeople_1280x720_60_LD_32_0.out,29.29,,32,,,,,,,0.341435998678,0.34999999404,,,,,,,LD,FourPeople,0.0,0.0,0.0,0.0,0.0,0.0
27,10.0,10.0,3.19522,3.19522,32-32,FPGA,OCL-FPGA_32-32_E_Johnny_1280x720_60_RA_22_0.out,3.13,3.12968,22,0.138133841,0.138134,1.047825859,1.04783,0.124370497,0.12437,3.195234356,2.55,2.55,3.19523,0.13501313,0.135013,0.135339729,0.13534,RA,Johnny,,,,,,
28,10.0,10.0,4.10644,4.10644,16-16,FPGA,OCL-FPGA_16-16_B_Cactus_1920x1080_50_LD_37_0.out,2.44,2.4352,37,0.255691823,0.255692,1.030460702,1.03046,0.266144021,0.266144,4.106453556,3.82,3.82,4.10645,0.244619161,0.244619,0.243411295,0.243411,LD,Cactus,,,,,,
29,10.0,10.0,4.65182,4.65182,64-64,FPGA,OCL-FPGA_64-64_E_FourPeople_1280x720_60_RA_32_0.out,2.15,2.14969,32,0.129350706,0.129351,2.956621265,2.95662,0.124399103,0.124399,4.651840952,2.04,2.04,4.65184,0.121206122,0.121206,0.12149097,0.121491,RA,FourPeople,,,,,,
30,10.0,10.0,6.44865,6.44865,32-32,FPGA,OCL-FPGA_32-32_B_Kimono_1920x1080_24_LD_37_0.out,1.55,1.55071,37,0.311256187,0.311256,2.431528517,2.43153,0.3067478,0.306748,6.448661128,5.12,5.12,6.44866,0.302190143,0.30219,0.301780067,0.30178,LD,Kimono,,,,,,
31,10.0,10.0,5.10802,5.10802,16-08,FPGA,OCL-FPGA_16-08_E_FourPeople_1280x720_60_LD_22_0.out,1.96,1.9577,22,0.400756289,0.400756,1.392128467,1.39213,0.385418212,0.385418,5.108036424,4.73,4.73,5.10804,0.38795509,0.387955,0.388017951,0.388018,LD,FourPeople,,,,,,
32,10.0,10.0,1.05619,1.05619,16-16,FPGA,OCL-FPGA_16-16_E_KristenAndSara_1280x720_60_LD_37_0.out,9.47,9.46799,37,0.055293811,0.0552938,0.222780388,0.22278,0.057870561,0.0578706,1.056202901,1.0,1.0,1.0562,0.054751698,0.0547517,0.054781028,0.054781,LD,KristenAndSara,,,,,,
33,10.0,10.0,15.5797,15.5797,08-08,FPGA,OCL-FPGA_08-08_B_ParkScene_1920x1080_24_LD_27_0.out,0.64,0.641861,27,1.251266953,1.25127,3.790387835,3.79039,1.205417421,1.20542,15.579715429,14.69,14.69,15.5797,1.225111186,1.22511,1.220639614,1.22064,LD,ParkScene,,,,,,
34,10.0,10.0,4.33226,4.33226,16-16,FPGA,OCL-FPGA_16-16_B_BasketballDrive_1920x1080_50_LD_32_0.out,2.31,2.30827,32,0.240104041,0.240104,0.89352726,0.893527,0.220071121,0.220071,4.332274199,4.06,4.06,4.33227,0.222458684,0.222459,0.225703487,0.225703,LD,BasketballDrive,,,,,,
35,10.0,10.0,23.80921,23.8092,32-16,FPGA,OCL-FPGA_32-16_B_Cactus_1920x1080_50_RA_22_0.out,0.42,0.420006,22,1.582545222,1.58255,7.688932037,7.68893,1.555765123,1.55577,23.809227512,20.64,20.64,23.8092,1.515689487,1.51569,1.509410282,1.50941,RA,Cactus,,,,,,
36,10.0,10.0,9.52239,9.52239,32-32,FPGA,OCL-FPGA_32-32_B_BQTerrace_1920x1080_60_RA_22_0.out,1.05,1.05016,22,0.289881197,0.289881,2.14430137,2.1443,0.275084766,0.275085,9.522405686,8.17,8.17,9.52241,0.265238777,0.265239,0.262551899,0.262552,RA,BQTerrace,,,,,,
37,10.0,10.0,1.31221,1.31221,32-32,FPGA,OCL-FPGA_32-32_E_KristenAndSara_1280x720_60_RA_32_0.out,7.62,7.62074,32,0.041451274,0.0414513,0.329866646,0.329867,0.039395546,0.0393955,1.312220874,1.11,1.11,1.31222,0.03983437,0.0398344,0.039938168,0.0399382,RA,KristenAndSara,,,,,,
38,10.0,10.0,69.0437,69.0437,32-08,FPGA,OCL-FPGA_32-08_B_BQTerrace_1920x1080_60_RA_22_0.out,0.14,0.144836,22,5.69468987,5.69469,20.701002905,20.701,5.681510746,5.68151,69.043719029,63.21,63.21,69.0437,5.466214575,5.46621,5.465242648,5.46524,RA,BQTerrace,,,,,,
39,10.0,10.0,12.11639,12.1164,64-16,FPGA,OCL-FPGA_64-16_B_ParkScene_1920x1080_24_LD_37_0.out,0.83,0.825328,37,0.609643284,0.609643,6.199405869,6.19941,0.578713471,0.578713,12.11640434,7.74,7.74,12.1164,0.585678704,0.585679,0.584826638,0.584827,LD,ParkScene,,,,,,
40,10.0,,0.80519,,0-0,CPU,C-CPU_E_FourPeople_1280x720_60_RA_22_0.out,12.42,,22,,,,,,,0.805205702782,0.800000011921,,,,,,,RA,FourPeople,0.0,0.0,0.0,0.0,0.0,0.0
41,10.0,,3.01593,,0-0,CPU,C-CPU_B_Kimono_1920x1080_24_RA_27_0.out,3.32,,27,,,,,,,3.015936374664,3.019999980927,,,,,,,RA,Kimono,0.0,0.0,0.0,0.0,0.0,0.0
42,10.0,10.0,12.41456,12.4146,64-32,FPGA,OCL-FPGA_64-32_B_Kimono_1920x1080_24_LD_22_0.out,0.81,0.805506,22,0.58269434,0.582694,4.693388881,4.69339,0.571208087,0.571208,12.414575224,9.33,9.33,12.4146,0.549244419,0.549244,0.549627391,0.549627,LD,Kimono,,,,,,
43,10.0,10.0,10.67772,10.6777,64-08,FPGA,OCL-FPGA_64-08_E_Johnny_1280x720_60_RA_22_0.out,0.94,0.93653,22,0.652257787,0.652258,4.637235906,4.63724,0.633147421,0.633147,10.677735442,7.77,7.77,10.6777,0.624942541,0.624943,0.623710936,0.623711,RA,Johnny,,,,,,
44,10.0,10.0,2.92508,2.92508,64-64,FPGA,OCL-FPGA_64-64_E_FourPeople_1280x720_60_LD_27_0.out,3.42,3.41871,27,0.080124686,0.0801247,1.799960315,1.79996,0.079511174,0.0795112,2.925095956,1.33,1.33,2.9251,0.075225572,0.0752256,0.074825472,0.0748255,LD,FourPeople,,,,,,
45,10.0,10.0,5.36666,5.36666,32-16,FPGA,OCL-FPGA_32-16_E_Johnny_1280x720_60_LD_22_0.out,1.86,1.86336,22,0.354015522,0.354016,1.863825403,1.86383,0.33262153,0.332622,5.366672817,4.6,4.6,5.36667,0.346656473,0.346656,0.346513568,0.346514,LD,Johnny,,,,,,
46,10.0,10.0,18.43244,18.4324,16-16,FPGA,OCL-FPGA_16-16_B_Cactus_1920x1080_50_RA_22_0.out,0.54,0.542522,22,1.267481395,1.26748,4.811351757,4.81135,1.194548619,1.19455,18.432453584,16.94,16.94,18.4325,1.231306333,1.23131,1.2243562,1.22436,RA,Cactus,,,,,,
47,10.0,10.0,2.46918,2.46918,64-64,FPGA,OCL-FPGA_64-64_E_KristenAndSara_1280x720_60_LD_22_0.out,4.05,4.04992,22,0.05577359,0.0557736,1.267291928,1.26729,0.053181781,0.0531818,2.469196791,1.35,1.35,2.4692,0.049903844,0.0499038,0.049740831,0.0497408,LD,KristenAndSara,,,,,,
48,10.0,10.0,22.74822,22.7482,64-16,FPGA,OCL-FPGA_64-16_B_ParkScene_1920x1080_24_RA_27_0.out,0.44,0.439595,27,1.398852651,1.39885,9.528746846,9.52875,1.373066275,1.37307,22.748233881,16.93,16.93,22.7482,1.342571107,1.34257,1.330029375,1.33003,RA,ParkScene,,,,,,
49,10.0,10.0,10.32546,10.3255,16-08,FPGA,OCL-FPGA_16-08_B_BasketballDrive_1920x1080_50_RA_27_0.out,0.97,0.96848,27,0.655779358,0.655779,2.448754223,2.44875,0.629912612,0.629913,10.325471656,9.76,9.76,10.3255,0.646551385,0.646551,0.645900977,0.645901,RA,BasketballDrive,,,,,,
50,10.0,10.0,6.88698,6.88698,64-16,FPGA,OCL-FPGA_64-16_E_FourPeople_1280x720_60_RA_27_0.out,1.45,1.45202,27,0.319087767,0.319088,3.784763699,3.78476,0.301345396,0.301345,6.886995345,4.04,4.04,6.887,0.293707893,0.293708,0.292893172,0.292893,RA,FourPeople,,,,,,
51,10.0,10.0,17.83151,17.8315,64-08,FPGA,OCL-FPGA_64-08_B_Kimono_1920x1080_24_RA_37_0.out,0.56,0.560805,37,0.907873576,0.907874,8.749961748,8.74996,0.959028363,0.959028,17.83152687,11.76,11.76,17.8315,0.873754108,0.873754,0.874878155,0.874878,RA,Kimono,,,,,,
52,10.0,10.0,15.30797,15.308,64-16,FPGA,OCL-FPGA_64-16_B_BasketballDrive_1920x1080_50_RA_32_0.out,0.65,0.653255,32,0.717992747,0.717993,7.748290257,7.74829,0.714330624,0.714331,15.307981799,9.52,9.52,15.308,0.674017342,0.674017,0.671781227,0.671781,RA,BasketballDrive,,,,,,
53,10.0,10.0,2.94641,2.94641,08-08,FPGA,OCL-FPGA_08-08_B_Kimono_1920x1080_24_LD_37_0.out,3.39,3.39397,37,0.122330548,0.122331,0.352512735,0.352513,0.114343069,0.114343,2.946421665,2.84,2.84,2.94642,0.121179751,0.12118,0.12139262,0.121393,LD,Kimono,,,,,,
54,10.0,10.0,14.46412,14.4641,64-08,FPGA,OCL-FPGA_64-08_B_Cactus_1920x1080_50_LD_37_0.out,0.69,0.691366,37,0.875950038,0.87595,6.77552609,6.77553,0.844459464,0.844459,14.464150071,9.79,9.79,14.4642,0.834654619,0.834655,0.826411929,0.826412,LD,Cactus,,,,,,
55,10.0,10.0,4.43724,4.43724,64-64,FPGA,OCL-FPGA_64-64_B_Kimono_1920x1080_24_LD_22_0.out,2.25,2.25365,22,0.033810589,0.0338106,0.752454977,0.752455,0.033350224,0.0333502,4.437256198,3.78,3.78,4.43726,0.03112517,0.0311252,0.031059975,0.03106,LD,Kimono,,,,,,
56,10.0,10.0,8.36275,8.36275,64-16,FPGA,OCL-FPGA_64-16_E_KristenAndSara_1280x720_60_RA_22_0.out,1.2,1.19578,22,0.446119489,0.446119,4.015190612,4.01519,0.405987723,0.405988,8.362768365,5.65,5.65,8.36277,0.42289735,0.422897,0.420278514,0.420279,RA,KristenAndSara,,,,,,
57,10.0,10.0,5.43861,5.43861,16-08,FPGA,OCL-FPGA_16-08_E_KristenAndSara_1280x720_60_RA_22_0.out,1.84,1.83871,22,0.402263063,0.402263,1.392834834,1.39283,0.391141444,0.391141,5.438624362,5.05,5.05,5.43862,0.39116391,0.391164,0.390207164,0.390207,RA,KristenAndSara,,,,,,
58,10.0,10.0,17.30021,17.3002,32-08,FPGA,OCL-FPGA_32-08_B_ParkScene_1920x1080_24_LD_32_0.out,0.58,0.578028,32,1.346332949,1.34633,5.563465064,5.56347,1.34831865,1.34832,17.300230472,14.94,14.94,17.3002,1.317590314,1.31759,1.31844209,1.31844,LD,ParkScene,,,,,,
59,10.0,10.0,1.69202,1.69202,32-32,FPGA,OCL-FPGA_32-32_E_Johnny_1280x720_60_LD_27_0.out,5.91,5.91011,27,0.074656435,0.0746564,0.571054395,0.571054,0.07472199,0.074722,1.692030824,1.32,1.32,1.69203,0.07282364,0.0728236,0.072905347,0.0729053,LD,Johnny,,,,,,
60,10.0,10.0,11.18831,11.1883,16-16,FPGA,OCL-FPGA_16-16_B_BQTerrace_1920x1080_60_LD_27_0.out,0.89,0.89379,27,0.718078402,0.718078,2.933875672,2.93388,0.704948827,0.704949,11.188329689,10.38,10.38,11.1883,0.697992692,0.697993,0.698385356,0.698385,LD,BQTerrace,,,,,,
61,10.0,10.0,9.69017,9.69017,16-08,FPGA,OCL-FPGA_16-08_B_ParkScene_1920x1080_24_RA_37_0.out,1.03,1.03197,37,0.682356031,0.682356,2.256709238,2.25671,0.693639326,0.693639,9.69018698,9.07,9.07,9.69019,0.663857326,0.663857,0.659114091,0.659114,RA,ParkScene,,,,,,
62,10.0,10.0,9.48414,9.48414,64-64,FPGA,OCL-FPGA_64-64_B_ParkScene_1920x1080_24_RA_37_0.out,1.05,1.05439,37,0.258408081,0.258408,5.655821473,5.65582,0.249536446,0.249536,9.484154225,4.48,4.48,9.48415,0.231492207,0.231492,0.231160263,0.23116,RA,ParkScene,,,,,,
63,10.0,10.0,7.84408,7.84408,64-32,FPGA,OCL-FPGA_64-32_B_BQTerrace_1920x1080_60_LD_22_0.out,1.27,1.27485,22,0.219748818,0.219749,2.052296191,2.0523,0.208991559,0.208992,7.844100987,6.36,6.36,7.8441,0.204813124,0.204813,0.201822617,0.201823,LD,BQTerrace,,,,,,
64,10.0,10.0,23.619,23.619,32-08,FPGA,OCL-FPGA_32-08_B_Cactus_1920x1080_50_RA_27_0.out,0.42,0.423388,27,1.795368774,1.79537,7.482109873,7.48211,1.852676156,1.85268,23.619018955,20.75,20.75,23.619,1.74793943,1.74794,1.748671677,1.74867,RA,Cactus,,,,,,
65,10.0,10.0,8.08428,8.08428,64-64,FPGA,OCL-FPGA_64-64_B_Cactus_1920x1080_50_RA_27_0.out,1.24,1.23697,27,0.1892216,0.189222,4.190789062,4.19079,0.178129229,0.178129,8.084296366,4.39,4.39,8.0843,0.16650875,0.166509,0.165383121,0.165383,RA,Cactus,,,,,,
66,10.0,10.0,16.34925,16.3493,16-08,FPGA,OCL-FPGA_16-08_B_BasketballDrive_1920x1080_50_RA_22_0.out,0.61,0.611649,22,1.090375018,1.09038,3.924122151,3.92412,1.08222825,1.08223,16.3492662,15.21,15.21,16.3493,1.037499806,1.0375,1.034014754,1.03401,RA,BasketballDrive,,,,,,
67,10.0,,1.07681,,0-0,CPU,C-CPU_E_Johnny_1280x720_60_RA_22_0.out,9.29,,22,,,,,,,1.076815128326,1.070000052452,,,,,,,RA,Johnny,0.0,0.0,0.0,0.0,0.0,0.0
68,10.0,10.0,22.08069,22.0807,64-16,FPGA,OCL-FPGA_64-16_B_Cactus_1920x1080_50_LD_22_0.out,0.45,0.452884,22,1.472337672,1.47234,7.783357226,7.78336,1.404839828,1.40484,22.080706574,18.53,18.53,22.0807,1.412128911,1.41213,1.409728341,1.40973,LD,Cactus,,,,,,
69,10.0,10.0,17.32359,17.3236,16-08,FPGA,OCL-FPGA_16-08_B_Kimono_1920x1080_24_LD_22_0.out,0.58,0.577248,22,1.276565858,1.27657,4.449922115,4.44992,1.196295219,1.1963,17.323606274,16.08,16.08,17.3236,1.257398791,1.2574,1.242973429,1.24297,LD,Kimono,,,,,,
70,10.0,10.0,20.93959,20.9396,64-08,FPGA,OCL-FPGA_64-08_B_ParkScene_1920x1080_24_LD_32_0.out,0.48,0.477564,32,1.428548878,1.42855,8.404735112,8.40474,1.450143358,1.45014,20.939603227,16.42,16.42,20.9396,1.385892498,1.38589,1.385563451,1.38556,LD,ParkScene,,,,,,
71,10.0,10.0,25.40538,25.4054,64-08,FPGA,OCL-FPGA_64-08_B_BasketballDrive_1920x1080_50_RA_22_0.out,0.39,0.393617,22,1.603129114,1.60313,9.45950736,9.45951,1.540157044,1.54016,25.40539314,20.15,20.15,25.4054,1.565467572,1.56547,1.560866905,1.56087,RA,BasketballDrive,,,,,,
72,10.0,10.0,1.24765,1.24765,32-32,FPGA,OCL-FPGA_32-32_E_KristenAndSara_1280x720_60_LD_32_0.out,8.02,8.01506,32,0.052473122,0.0524731,0.395735152,0.395735,0.051556258,0.0515563,1.247666468,1.0,1.0,1.24767,0.050624953,0.050625,0.050102175,0.0501022,LD,KristenAndSara,,,,,,
73,10.0,10.0,9.92388,9.92388,16-08,FPGA,OCL-FPGA_16-08_B_Kimono_1920x1080_24_RA_32_0.out,1.01,1.00767,32,0.664295613,0.664296,2.400835191,2.40084,0.682983727,0.682984,9.923893831,9.2,9.2,9.92389,0.637922377,0.637922,0.636717069,0.636717,RA,Kimono,,,,,,
74,10.0,10.0,6.7035,6.7035,32-32,FPGA,OCL-FPGA_32-32_B_ParkScene_1920x1080_24_RA_32_0.out,1.49,1.49176,32,0.270790535,0.270791,2.070169864,2.07017,0.275236683,0.275237,6.703514086,5.38,5.38,6.70351,0.261749848,0.26175,0.261797731,0.261798,RA,ParkScene,,,,,,
75,10.0,,0.70446,,0-0,CPU,C-CPU_E_KristenAndSara_1280x720_60_LD_22_0.out,14.2,,22,,,,,,,0.704472482204,0.699999988079,,,,,,,LD,KristenAndSara,0.0,0.0,0.0,0.0,0.0,0.0
76,10.0,10.0,1.73137,1.73137,32-08,FPGA,OCL-FPGA_32-08_E_Johnny_1280x720_60_RA_37_0.out,5.78,5.77578,37,0.096241711,0.0962417,0.463029668,0.46303,0.090388345,0.0903883,1.731384357,1.52,1.52,1.73138,0.090715544,0.0907155,0.090513598,0.0905136,RA,Johnny,,,,,,
77,10.0,10.0,5.11689,5.11689,64-64,FPGA,OCL-FPGA_64-64_B_BasketballDrive_1920x1080_50_LD_22_0.out,1.95,1.95431,22,0.068092441,0.0680924,1.480555606,1.48056,0.06255225,0.0625522,5.116910127,3.82,3.82,5.11691,0.059494081,0.0594941,0.058994222,0.0589942,LD,BasketballDrive,,,,,,
78,10.0,10.0,1.41129,1.41129,16-16,FPGA,OCL-FPGA_16-16_E_KristenAndSara_1280x720_60_RA_37_0.out,7.09,7.0857,37,0.072194686,0.0721947,0.281102015,0.281102,0.068019704,0.0680197,1.411310423,1.32,1.32,1.41131,0.06758166,0.0675817,0.06743258,0.0674326,RA,KristenAndSara,,,,,,
79,10.0,10.0,30.76519,30.7652,32-16,FPGA,OCL-FPGA_32-16_B_BQTerrace_1920x1080_60_RA_22_0.out,0.33,0.325043,22,2.115095843,2.1151,9.564324819,9.56432,2.045728518,2.04573,30.765207293,27.47,27.47,30.7652,2.026208691,2.02621,2.026039878,2.02604,RA,BQTerrace,,,,,,
80,10.0,,0.98935,,0-0,CPU,C-CPU_E_KristenAndSara_1280x720_60_RA_22_0.out,10.11,,22,,,,,,,0.989362895489,0.990000009537,,,,,,,RA,KristenAndSara,0.0,0.0,0.0,0.0,0.0,0.0
81,10.0,10.0,5.18466,5.18466,64-32,FPGA,OCL-FPGA_64-32_E_Johnny_1280x720_60_RA_37_0.out,1.93,1.92877,37,0.158995403,0.158995,3.329538368,3.32954,0.161421874,0.161422,5.184668412,2.27,2.27,5.18467,0.148043521,0.148044,0.147234122,0.147234,RA,Johnny,,,,,,
82,10.0,10.0,7.14959,7.14959,08-08,FPGA,OCL-FPGA_08-08_B_BQTerrace_1920x1080_60_RA_32_0.out,1.4,1.39868,32,0.449585411,0.449585,1.294715038,1.29472,0.460365554,0.460366,7.149602048,6.81,6.81,7.1496,0.434249515,0.43425,0.433518644,0.433519,RA,BQTerrace,,,,,,
83,10.0,10.0,5.45299,5.45299,64-64,FPGA,OCL-FPGA_64-64_B_BQTerrace_1920x1080_60_LD_27_0.out,1.83,1.83385,27,0.092309976,0.09231,2.111514207,2.11151,0.087718669,0.0877187,5.453012684,3.58,3.58,5.45301,0.084647383,0.0846474,0.084429847,0.0844298,LD,BQTerrace,,,,,,
